收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期
20121114018,20130325130669,2013/3/25 9:47:04,500,2.98,900001,,2013/3/25 9:47:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130667,2013/3/25 9:46:02,300,1.788,900001,,2013/3/25 9:46:02,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130666,2013/3/25 9:45:56,500,2.98,900001,,2013/3/25 9:45:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130664,2013/3/25 9:45:54,100,0.596,900001,,2013/3/25 9:45:54,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130663,2013/3/25 9:45:52,200,1.192,900001,,2013/3/25 9:45:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130660,2013/3/25 9:45:48,1000,5.96,900001,,2013/3/25 9:45:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130658,2013/3/25 9:45:46,300,1.788,900001,,2013/3/25 9:45:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130657,2013/3/25 9:45:36,1000,5.96,900001,,2013/3/25 9:45:36,2013/3/25 0:00:00,,,1,2013/3/26 10:42:24
20121114018,20130325130655,2013/3/25 9:45:31,100,0.596,900001,,2013/3/25 9:45:31,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130654,2013/3/25 9:45:17,2500,14.9,900001,,2013/3/25 9:45:17,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130653,2013/3/25 9:45:07,300,1.788,900001,,2013/3/25 9:45:07,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130651,2013/3/25 9:45:04,400,2.384,900001,,2013/3/25 9:45:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130650,2013/3/25 9:43:48,100,0.596,900001,,2013/3/25 9:43:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130648,2013/3/25 9:43:23,100,0.596,900001,,2013/3/25 9:43:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130645,2013/3/25 9:43:20,100,0.596,900001,,2013/3/25 9:43:20,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130644,2013/3/25 9:42:45,300,1.788,900001,,2013/3/25 9:42:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130642,2013/3/25 9:42:34,500,2.98,900001,,2013/3/25 9:42:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130641,2013/3/25 9:42:19,100,0.596,900001,,2013/3/25 9:42:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130639,2013/3/25 9:42:13,2000,11.92,900001,,2013/3/25 9:42:13,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130637,2013/3/25 9:42:03,200,1.192,900001,,2013/3/25 9:42:03,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130636,2013/3/25 9:41:42,1000,5.96,900001,,2013/3/25 9:41:42,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130634,2013/3/25 9:41:19,500,2.98,900001,,2013/3/25 9:41:19,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130633,2013/3/25 9:40:36,100,0.596,900001,,2013/3/25 9:40:36,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130630,2013/3/25 9:40:33,150,0.894,900001,,2013/3/25 9:40:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130628,2013/3/25 9:37:48,100,0.596,900001,,2013/3/25 9:37:48,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130626,2013/3/25 9:37:45,100,0.596,900001,,2013/3/25 9:37:45,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130625,2013/3/25 9:37:36,100,0.596,900001,,2013/3/25 9:37:36,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130620,2013/3/25 9:37:33,218,1.29928,900001,,2013/3/25 9:37:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130619,2013/3/25 9:37:09,100,0.596,900001,,2013/3/25 9:37:09,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130618,2013/3/25 9:36:59,100,0.596,900001,,2013/3/25 9:36:59,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130617,2013/3/25 9:36:28,500,2.98,900001,,2013/3/25 9:36:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130615,2013/3/25 9:36:15,300,1.788,900001,,2013/3/25 9:36:15,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130614,2013/3/25 9:36:09,100,0.596,900001,,2013/3/25 9:36:09,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130611,2013/3/25 9:35:34,200,1.192,900001,,2013/3/25 9:35:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130610,2013/3/25 9:35:30,500,2.98,900001,,2013/3/25 9:35:30,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130607,2013/3/25 9:35:27,1000,5.96,900001,,2013/3/25 9:35:27,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130601,2013/3/25 9:35:02,100,0.596,900001,,2013/3/25 9:35:02,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130600,2013/3/25 9:34:52,2000,11.92,900001,,2013/3/25 9:34:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130594,2013/3/25 9:34:31,100,0.596,900001,,2013/3/25 9:34:31,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130589,2013/3/25 9:34:25,100,0.596,900001,,2013/3/25 9:34:25,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130588,2013/3/25 9:34:14,100,0.596,900001,,2013/3/25 9:34:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130586,2013/3/25 9:33:57,100,0.596,900001,,2013/3/25 9:33:57,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130585,2013/3/25 9:33:44,100,0.596,900001,,2013/3/25 9:33:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130582,2013/3/25 9:33:10,100,0.596,900001,,2013/3/25 9:33:10,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130581,2013/3/25 9:32:58,300,1.788,900001,,2013/3/25 9:32:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130580,2013/3/25 9:32:23,600,3.576,900001,,2013/3/25 9:32:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130579,2013/3/25 9:31:35,100,0.596,900001,,2013/3/25 9:31:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130578,2013/3/25 9:31:12,100,0.596,900001,,2013/3/25 9:31:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130577,2013/3/25 9:31:06,100,0.596,900001,,2013/3/25 9:31:06,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130576,2013/3/25 9:31:03,100,0.596,900001,,2013/3/25 9:31:03,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130570,2013/3/25 9:30:33,100,0.596,900001,,2013/3/25 9:30:33,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130569,2013/3/25 9:30:24,100,0.596,900001,,2013/3/25 9:30:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130568,2013/3/25 9:30:14,200,1.192,900001,,2013/3/25 9:30:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130567,2013/3/25 9:29:56,200,1.192,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130565,2013/3/25 9:29:56,100,0.596,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130564,2013/3/25 9:29:56,1100,6.556,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130561,2013/3/25 9:29:56,1000,5.96,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130559,2013/3/25 9:29:56,1045,6.2282,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130557,2013/3/25 9:29:56,500,2.98,900001,,2013/3/25 9:29:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130554,2013/3/25 9:28:12,1000,5.96,900001,,2013/3/25 9:28:12,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130553,2013/3/25 9:27:16,250,1.49,900001,,2013/3/25 9:27:16,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130552,2013/3/25 9:26:43,100,0.596,900001,,2013/3/25 9:26:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130550,2013/3/25 9:26:39,200,1.192,900001,,2013/3/25 9:26:39,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130549,2013/3/25 9:25:51,100,0.596,900001,,2013/3/25 9:25:51,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130546,2013/3/25 9:25:26,100,0.596,900001,,2013/3/25 9:25:26,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130545,2013/3/25 9:24:38,100,0.596,900001,,2013/3/25 9:24:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130544,2013/3/25 9:24:35,100,0.596,900001,,2013/3/25 9:24:35,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130542,2013/3/25 9:24:21,200,1.192,900001,,2013/3/25 9:24:21,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130540,2013/3/25 9:23:08,100,0.596,900001,,2013/3/25 9:23:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130538,2013/3/25 9:23:02,100,0.596,900001,,2013/3/25 9:23:02,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130537,2013/3/25 9:22:58,100,0.596,900001,,2013/3/25 9:22:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130536,2013/3/25 9:22:44,100,0.596,900001,,2013/3/25 9:22:44,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130532,2013/3/25 9:22:39,500,2.98,900001,,2013/3/25 9:22:39,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130531,2013/3/25 9:22:23,100,0.596,900001,,2013/3/25 9:22:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130530,2013/3/25 9:22:04,500,2.98,900001,,2013/3/25 9:22:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130529,2013/3/25 9:21:47,100,0.596,900001,,2013/3/25 9:21:47,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130528,2013/3/25 9:20:56,20000,119.2,900001,,2013/3/25 9:20:56,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130527,2013/3/25 9:20:40,100,0.596,900001,,2013/3/25 9:20:40,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130526,2013/3/25 9:20:34,300,1.788,900001,,2013/3/25 9:20:34,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130522,2013/3/25 9:19:49,150,0.894,900001,,2013/3/25 9:19:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130521,2013/3/25 9:19:46,300,1.788,900001,,2013/3/25 9:19:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130520,2013/3/25 9:19:22,500,2.98,900001,,2013/3/25 9:19:22,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130519,2013/3/25 9:19:01,100,0.596,900001,,2013/3/25 9:19:01,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130518,2013/3/25 9:18:58,100,0.596,900001,,2013/3/25 9:18:58,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130517,2013/3/25 9:18:43,100,0.596,900001,,2013/3/25 9:18:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130511,2013/3/25 9:18:00,400,2.384,900001,,2013/3/25 9:18:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130505,2013/3/25 9:17:46,200,1.192,900001,,2013/3/25 9:17:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130503,2013/3/25 9:17:41,50,0.298,900001,,2013/3/25 9:17:52,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130502,2013/3/25 9:17:28,1000,5.96,900001,,2013/3/25 9:17:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130499,2013/3/25 9:17:05,400,2.384,900001,,2013/3/25 9:17:05,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130496,2013/3/25 9:16:59,200,1.192,900001,,2013/3/25 9:16:59,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130492,2013/3/25 9:16:57,200,1.192,900001,,2013/3/25 9:16:57,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130491,2013/3/25 9:15:09,300,1.788,900001,,2013/3/25 9:15:09,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130490,2013/3/25 9:14:46,500,2.98,900001,,2013/3/25 9:14:46,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130487,2013/3/25 9:13:30,100,0.596,900001,,2013/3/25 9:13:30,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130486,2013/3/25 9:13:00,100,0.596,900001,,2013/3/25 9:13:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130485,2013/3/25 9:12:43,150,0.894,900001,,2013/3/25 9:12:43,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130483,2013/3/25 9:12:39,400,2.384,900001,,2013/3/25 9:12:39,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130481,2013/3/25 9:12:29,200,1.192,900001,,2013/3/25 9:12:29,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130480,2013/3/25 9:12:13,100,0.596,900001,,2013/3/25 9:12:13,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130478,2013/3/25 9:12:07,100,0.596,900001,,2013/3/25 9:12:07,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130477,2013/3/25 9:11:00,200,1.192,900001,,2013/3/25 9:11:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130474,2013/3/25 9:10:54,300,1.788,900001,,2013/3/25 9:10:54,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130472,2013/3/25 9:08:40,100,0.596,900001,,2013/3/25 9:08:40,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130471,2013/3/25 9:08:32,1000,5.96,900001,,2013/3/25 9:08:32,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130467,2013/3/25 9:08:08,300,1.788,900001,,2013/3/25 9:08:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130465,2013/3/25 9:07:28,100,0.596,900001,,2013/3/25 9:07:28,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130461,2013/3/25 9:07:23,200,1.192,900001,,2013/3/25 9:07:23,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130459,2013/3/25 9:07:11,200,1.192,900001,,2013/3/25 9:07:11,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130458,2013/3/25 9:07:00,250,1.49,900001,,2013/3/25 9:07:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130456,2013/3/25 8:59:14,500,2.98,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130454,2013/3/25 8:59:14,500,2.98,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130453,2013/3/25 8:59:14,650,3.874,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130451,2013/3/25 8:59:14,100,0.596,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130450,2013/3/25 8:59:14,500,2.98,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130444,2013/3/25 8:59:14,100,0.596,900001,,2013/3/25 8:59:14,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130443,2013/3/25 8:58:38,150,0.894,900001,,2013/3/25 8:58:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130442,2013/3/25 8:58:38,100,0.596,900001,,2013/3/25 8:58:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130431,2013/3/25 8:58:38,200,1.192,900001,,2013/3/25 8:58:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130430,2013/3/25 8:58:38,475,2.831,900001,,2013/3/25 8:58:38,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130424,2013/3/25 8:58:37,180,1.0728,900001,,2013/3/25 8:58:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130421,2013/3/25 8:58:37,200,1.192,900001,,2013/3/25 8:58:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130420,2013/3/25 8:58:37,190,1.1324,900001,,2013/3/25 8:58:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130419,2013/3/25 8:58:37,190,1.1324,900001,,2013/3/25 8:58:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130417,2013/3/25 8:58:37,300,1.788,900001,,2013/3/25 8:58:37,2013/3/25 0:00:00,,,1,2013/3/26 10:42:22
20121114018,20130325130415,2013/3/25 8:57:08,100,0.596,900001,,2013/3/25 8:57:08,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130413,2013/3/25 8:41:18,2500,14.9,900001,,2013/3/25 8:41:18,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130408,2013/3/25 8:41:04,2000,11.92,900001,,2013/3/25 8:41:04,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130407,2013/3/25 8:34:47,1000,5.96,900001,,2013/3/25 8:34:47,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130397,2013/3/25 6:54:00,5057.69,30.1438324,900001,,2013/3/25 6:54:00,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130396,2013/3/25 2:25:45,1000,5.96,900001,,2013/3/25 2:25:57,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130393,2013/3/25 1:14:24,1000,5.96,900001,,2013/3/25 1:14:24,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130385,2013/3/25 0:40:49,10000,59.6,900001,,2013/3/25 0:40:49,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130383,2013/3/25 0:40:47,1000,5.96,900001,,2013/3/25 0:40:59,2013/3/25 0:00:00,,,1,2013/3/26 10:42:29
20121114018,20130325130382,2013/3/25 0:36:25,200,1.192,900001,,2013/3/25 0:36:25,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,20130325130381,2013/3/25 0:36:25,500,2.98,900001,,2013/3/25 0:36:25,2013/3/25 0:00:00,,,1,2013/3/26 10:42:09
20121114018,2013032501029754,2013/3/25 23:23:37,500,2.98,900002,,2013/3/25 23:23:39,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029733,2013/3/25 22:25:04,10000,59.6,900002,,2013/3/25 22:25:06,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029699,2013/3/25 21:30:16,1000,5.96,900002,,2013/3/25 21:30:18,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029695,2013/3/25 21:14:35,5000,29.8,900002,,2013/3/25 21:14:37,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029686,2013/3/25 21:00:54,500,2.98,900002,,2013/3/25 21:00:56,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029685,2013/3/25 20:59:53,2500,14.9,900002,,2013/3/25 20:59:55,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029683,2013/3/25 20:51:25,1000,5.96,900002,,2013/3/25 20:51:27,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029676,2013/3/25 20:42:01,1000,5.96,900002,,2013/3/25 20:42:03,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029658,2013/3/25 19:46:23,5000,29.8,900002,,2013/3/25 19:46:26,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029636,2013/3/25 18:31:15,2000,11.92,900002,,2013/3/25 18:31:18,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029620,2013/3/25 17:58:34,5226,31.14696,900002,,2013/3/25 17:58:37,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029619,2013/3/25 17:55:31,28000,166.88,900002,,2013/3/25 17:55:36,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029598,2013/3/25 16:50:46,1052,6.26992,900002,,2013/3/25 16:50:49,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029582,2013/3/25 16:12:12,21000,125.16,900002,,2013/3/25 16:12:18,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029525,2013/3/25 14:41:09,15000,89.4,900002,,2013/3/25 14:41:11,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029519,2013/3/25 14:37:49,3000,17.88,900002,,2013/3/25 14:37:51,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029506,2013/3/25 14:30:12,500,2.98,900002,,2013/3/25 14:30:14,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029466,2013/3/25 13:46:39,155000,923.8,900002,,2013/3/25 13:46:42,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029457,2013/3/25 13:36:42,10000,59.6,900002,,2013/3/25 13:36:44,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029454,2013/3/25 13:31:19,10000,59.6,900002,,2013/3/25 13:31:21,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029432,2013/3/25 13:02:42,200000,1192,900002,,2013/3/25 13:02:44,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029431,2013/3/25 13:02:33,1000,5.96,900002,,2013/3/25 13:02:35,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029422,2013/3/25 12:55:10,6000,35.76,900002,,2013/3/25 12:55:12,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029419,2013/3/25 12:51:24,8800,52.448,900002,,2013/3/25 12:51:26,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029403,2013/3/25 12:29:45,196000,1168.16,900002,,2013/3/25 12:29:47,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029401,2013/3/25 12:26:47,5000,29.8,900002,,2013/3/25 12:26:49,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
20121114018,2013032501029386,2013/3/25 11:49:55,8000,47.68,900002,,2013/3/25 11:49:57,2013/3/25 0:00:00,,,1,2013/3/26 0:00:00
,,,,,,,,,,,,
